OBJECTID,LOC_ID,WORK_DESC,PROJ_NO,CATEGORY,YEAR
106776,CPLID1721,"Interior fit up including new reception area, meeting spaces, kitchen, washroom facilities and offices.",CB000032,Buildings,2018
106777,CPLID1722,"Keshen Goodman - consultant services, interior renovations, outdoor library, interior and exterior furniture ",CBX01165,Buildings,2018
106778,CPLID1723,"Halifax North Memorial - consultant services, entry doors, interior renovations, procurement of furniture ",CBX01165,Buildings,2018
106779,CPLID1724,"Alderney Gate - consultant services, interior renovations, procurement of interior and exterior furniture ",CBX01165,Buildings,2018
106780,CPLID978,Play Structure,CP000002,Parks & Playgrounds,2016
106781,CPLID980,Play Structure,CP000002,Parks & Playgrounds,2016
106782,CPLID981,Play Structure,CP000002,Parks & Playgrounds,2016
106783,CPLID982,Play Structure,CP000002,Parks & Playgrounds,2016
106784,CPLID983,Play Structure,CP000002,Parks & Playgrounds,2016
106785,CPLID984,Play Structure,CP000002,Parks & Playgrounds,2016
106786,CPLID985,Play Structure,CP000002,Parks & Playgrounds,2016
106787,CPLID1766,Potential Land Acquisition,CPX01149,Parks & Playgrounds,2018
106788,CPLID1767,Potential Land Acquisition,CPX01149,Parks & Playgrounds,2018
106789,CPLID1768,Potential Land Acquisition,CPX01149,Parks & Playgrounds,2018
106790,CPLID1769,Fish Hatchery Park Upgrades,CP000002,Parks & Playgrounds,2018
106791,CPLID1770,Park Upgrades,CP000002,Parks & Playgrounds,2018
106792,CPLID1036,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106793,CPLID1033,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106794,CPLID1035,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106795,CPLID1037,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106796,CPLID1038,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106797,CPLID1039,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106798,CPLID1040,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106799,CPLID48,Street Recapitalization - State of good repair,CR000005,Roads & Streets,2014
106800,CPLID52,Street Recapitalization - State of good repair,CR000005,Roads & Streets,2014
106801,CPLID49,Street Recapitalization - State of good repair,CR000005,Roads & Streets,2014
106802,CPLID51,Street Recapitalization - State of good repair,CR000005,Roads & Streets,2014
106803,CPLID53,Street Recapitalization - State of good repair,CR000005,Roads & Streets,2014
106804,CPLID54,Street Recapitalization - State of good repair,CR000005,Roads & Streets,2014
106805,CPLID55,Community Centre Renovation (Preliminary work),CB000011,Buildings,2013
106806,CPLID56,Structural upgrades,CBX01270,Buildings,2013
106807,CPLID58,Norm Newman to Bus Stop,CR000003,"Sidewalks, Curbs & Gutters",2013
106808,CPLID59,Cole Harbour to Hampton Grn,CR000003,"Sidewalks, Curbs & Gutters",2013
106809,CPLID60,Hollis to Lower Water,CR000003,"Sidewalks, Curbs & Gutters",2013
106810,CPLID61,Flamingo to Melody,CR000003,"Sidewalks, Curbs & Gutters",2013
106811,CPLID986,Play Structure,CP000002,Parks & Playgrounds,2016
106812,CPLID987,Play Structure,CP000002,Parks & Playgrounds,2016
106813,CPLID988,Play Structure,CP000002,Parks & Playgrounds,2016
106814,CPLID989,Play Structure,CP000002,Parks & Playgrounds,2016
106815,CPLID990,Play Structure,CP000002,Parks & Playgrounds,2016
106816,CPLID991,Play Structure,CP000002,Parks & Playgrounds,2016
106817,CPLID1192,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106818,CPLID1189,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106819,CPLID1190,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106820,CPLID1191,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106821,CPLID1193,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106822,CPLID1194,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106823,CPLID1041,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106824,CPLID1042,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106825,CPLID1043,Asphalt Overlay,"CR000005
",Roads & Active Transportation,2016
106826,CPLID1044,Asphalt Overlay,CR000005,Roads & Active Transportation,2016
106827,CPLID1045,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106828,CPLID1245,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106829,CPLID1243,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106830,CPLID1244,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106831,CPLID1246,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106832,CPLID1247,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106833,CPLID1248,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106834,CPLID1249,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106835,CPLID62,Flamingo to Wren,CR000003,"Sidewalks, Curbs & Gutters",2013
106836,CPLID3,Sidewalk Renewals,CKU01084,Sidewalks,2014
106837,CPLID1,Sidewalk Renewals,CKU01084,Sidewalks,2014
106838,CPLID2,Sidewalk Renewals,CKU01084,Sidewalks,2014
106839,CPLID4,Sidewalk Renewals,CKU01084,Sidewalks,2014
106840,CPLID2029,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106841,CPLID2026,AT Planning Studies ,CTU00420,Roads & Active Transportation,2018
106842,CPLID2027,AT Planning Studies ,CTU00420,Roads & Active Transportation,2018
106843,CPLID2028,Fall River Rd and Lockview Rd (Halifax Water Integration),CTU00420,Roads & Active Transportation,2018
106844,CPLID2030,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106845,CPLID2031,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106846,CPLID2032,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106847,CPLID1196,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106848,CPLID1198,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106849,CPLID1199,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106850,CPLID1200,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106851,CPLID1201,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106852,CPLID1202,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106853,CPLID1409,"Painting, tilework, technology upgrades, signage, accessibility improvements, lighting and washroom upgrades",CB000039,Halifax Transit,2017
106854,CPLID1406,New generator,CM000013,Halifax Transit,2017
106855,CPLID1407,New generator,CM000013,Halifax Transit,2017
106856,CPLID1408,Pontoon replacement,CBX01171,Halifax Transit,2017
106857,CPLID1410,Opportunities assessment for new terminal,CB000014,Halifax Transit,2017
106858,CPLID1412,Transit Priority Corridor Study,CM000014,Halifax Transit,2017
106859,CPLID1250,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106860,CPLID1251,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106861,CPLID1252,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106862,CPLID1253,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106863,CPLID1254,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106864,CPLID1466,"Mechanical upgrades, added insulation, exterior lighting and roof repairs",CB000071,Buildings,2017
106865,CPLID1464,Interior renovation to Soccer Nova Scotia Facility to create access for the all-weather field,CB000010,Buildings,2017
106866,CPLID1465,Roof repairs,CBX01272,Buildings,2017
106867,CPLID1467,Replacement Fire Station,CB000079,Buildings,2017
106868,CPLID1468,Exterior repairs and replace the basketball floor,CB000028,Buildings,2017
106869,CPLID1469,Site work and landscapping,CDG00493,Buildings,2017
106870,CPLID1470,Consulting and design,CB000011,Buildings,2017
106871,CPLID2033,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106872,CPLID2034,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106873,CPLID2035,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106874,CPLID2036,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106875,CPLID2037,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106876,CPLID2041,Bike Lane,CTU00420,Roads & Active Transportation,2018
106877,CPLID2038,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106878,CPLID2039,Parkway - design,CTU00420,Roads & Active Transportation,2018
106879,CPLID2040,Greenway - design,CTU00420,Roads & Active Transportation,2018
106880,CPLID2042,Bike Lane,CTU00420,Roads & Active Transportation,2018
106881,CPLID2043,Bike Lane,CTU00420,Roads & Active Transportation,2018
106882,CPLID2044,Bike Lane,CTU00420,Roads & Active Transportation,2018
106883,CPLID1413,Transit Priority Corridor Study,CM000014,Halifax Transit,2017
106884,CPLID1414,Detailed design,CB000042,Halifax Transit,2017
106885,CPLID1415,Design work,CR000007,Halifax Transit,2017
106886,CPLID1417,Additional Showers and other repairs,CB000067,Buildings,2017
106887,CPLID1418,Replace 2 Ice Resurfacers and other repairs,CB000064,Buildings,2017
106888,CPLID1419,"Upgrades to washrooms, windows and foundation repairs",CB000072,Buildings,2017
106889,CPLID1728,"Replace ice slab, Exterior repairs",CB000028,Buildings,2018
106890,CPLID1725,"Dartmouth North - interior renovations, procurement of interior furniture",CBX01165,Buildings,2018
106891,CPLID1726,"Front desk upgrades, Hard tile pool area, Change room upgrade, Paint over ice structural ceiling joists",CB000060,Buildings,2018
106892,CPLID1727,Design-Build new replacement fire station,CB000079,Buildings,2018
106893,CPLID1729,Exterior repairs,CB000028,Buildings,2018
106894,CPLID1730,Concept planning,CB000080,Buildings,2018
106895,CPLID1471,Exterior repairs,CBX01270,Buildings,2017
106896,CPLID1472,Inspection,CRU01077,Roads & Active Transportation,2017
106897,CPLID1473,New Composting Plant,CW000004,Solid Waste,2017
106898,CPLID1474,Water servicing,CWWF2,Halifax Water (CWWF),2017
106899,CPLID1475,Water servicing,CWWF1,Halifax Water (CWWF),2017
106900,CPLID1476,Potential Parkland acquisition,CPX01149,Parks & Playgrounds,2017
106901,CPLID1773,Park Upgrades,CP000002,Parks & Playgrounds,2018
106902,CPLID1771,Park Upgrades,CP000002,Parks & Playgrounds,2018
106903,CPLID1772,Park Upgrades,CP000002,Parks & Playgrounds,2018
106904,CPLID1774,Park Upgrades,CP000002,Parks & Playgrounds,2018
106905,CPLID1775,Park Upgrades,CP000002,Parks & Playgrounds,2018
106906,CPLID1776,Play Structures,CP000002,Parks & Playgrounds,2018
106907,CPLID1777,Play Structures,CP000002,Parks & Playgrounds,2018
106908,CPLID1778,Play Structures,CP000002,Parks & Playgrounds,2018
106909,CPLID2045,Bike Lane,CTU00420,Roads & Active Transportation,2018
106910,CPLID2046,Bike Lane,CTU00420,Roads & Active Transportation,2018
106911,CPLID2047,Bike Lane,CTU00420,Roads & Active Transportation,2018
106912,CPLID2048,Bikeway,CTU00420,Roads & Active Transportation,2018
106913,CPLID2049,Bikeway,CTU00420,Roads & Active Transportation,2018
106914,CPLID2053,Trail,CTU00420,Roads & Active Transportation,2018
106915,CPLID2050,Multi-Use Pathway,CTU00420,Roads & Active Transportation,2018
106916,CPLID2051,Multi-Use Pathway,CTU00420,Roads & Active Transportation,2018
106917,CPLID2052,Multi-Use Pathway,CTU00420,Roads & Active Transportation,2018
106918,CPLID2054,Trail upgrades,CTU00420,Roads & Active Transportation,2018
106919,CPLID2055,Trail upgrades,CTU00420,Roads & Active Transportation,2018
106920,CPLID2056,Trail upgrades,CTU00420,Roads & Active Transportation,2018
106921,CPLID1731,"Demolition of existing building, Issue construction tender and begin construction",CB000011,Buildings,2018
106922,CPLID1732,Replacement of approximately 70 police vehicles both marked and unmarked and bomb truck,CVK01090,Equipment & Fleet,2018
106923,CPLID1733,Equipment purchases ,CE020001,Equipment & Fleet,2018
106924,CPLID1734,Vehicle equipment purchases ,CVK01207,Equipment & Fleet,2018
106925,CPLID1735,Roof and RTU Replacement Phase 1,CB000082,Halifax Transit,2018
106926,CPLID1736,"Two hoists will be replaced, one at each facility",CM000005,Halifax Transit,2018
106927,CPLID996,Play Structure,CP000002,Parks & Playgrounds,2016
106928,CPLID993,Play Structure,CP000002,Parks & Playgrounds,2016
106929,CPLID994,Play Structure,CP000002,Parks & Playgrounds,2016
106930,CPLID995,Play Structure,CP000002,Parks & Playgrounds,2016
106931,CPLID997,Play Structure,CP000002,Parks & Playgrounds,2016
106932,CPLID998,Play Structure,CP000002,Parks & Playgrounds,2016
106933,CPLID1779,Play Structures,CP000002,Parks & Playgrounds,2018
106934,CPLID1780,Play Structures,CP000002,Parks & Playgrounds,2018
106935,CPLID1781,Play Structures,CP000002,Parks & Playgrounds,2018
106936,CPLID1782,Play Structures,CP000002,Parks & Playgrounds,2018
106937,CPLID1783,Play Structures,CP000002,Parks & Playgrounds,2018
106938,CPLID1049,Micro Surfacing,CR000005,Roads & Active Transportation,2016
106939,CPLID1046,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106940,CPLID1047,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106941,CPLID1048,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106942,CPLID1050,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106943,CPLID1052,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106944,CPLID1053,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106945,CPLID2057,Trail upgrades,CTU00420,Roads & Active Transportation,2018
106946,CPLID2058,Trail upgrades,CTU00420,Roads & Active Transportation,2018
106947,CPLID2059,Park Upgrades,CTU00420,Roads & Active Transportation,2018
106948,CPLID2060,Park Upgrades,CTU00420,Roads & Active Transportation,2018
106949,CPLID2061,Greenway - Planning and design,CTU00420,Roads & Active Transportation,2018
106950,CPLID2065,Functional Study -  AT Planning,CTU00420,Roads & Active Transportation,2018
106951,CPLID2062,Greenway - Planning and design,CTU00420,Roads & Active Transportation,2018
106952,CPLID2063,Greenway - Planning and design,CTU00420,Roads & Active Transportation,2018
106953,CPLID2064,Functional Study -  AT Planning,CTU00420,Roads & Active Transportation,2018
106954,CPLID2066,Functional Study -  AT Planning,CTU00420,Roads & Active Transportation,2018
106955,CPLID2067,Functional Study -  AT Planning,CTU00420,Roads & Active Transportation,2018
106956,CPLID1000,Sea-wall repair,CPX01331,Parks & Playgrounds,2016
106957,CPLID1001,Re-surfacing,CP000003,Parks & Playgrounds,2016
106958,CPLID1002,Perimeter walkway paving,CP000003,Parks & Playgrounds,2016
106959,CPLID1003,Walkway connection and drainage improvements,CP000003,Parks & Playgrounds,2016
106960,CPLID1004,New ball field facility,CP000004,Parks & Playgrounds,2016
106961,CPLID1005,Planning and Design,CP000004,Parks & Playgrounds,2016
106962,CPLID1006,Trail construction,CP000014,Parks & Playgrounds,2016
106963,CPLID1203,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106964,CPLID1205,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106965,CPLID1206,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106966,CPLID1207,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106967,CPLID1208,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106968,CPLID1054,Micro Surfacing,CR000005,Roads & Active Transportation,2016
106969,CPLID1055,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106970,CPLID1056,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106971,CPLID1057,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106972,CPLID1058,Micro Surfacing,"CR000005
",Roads & Active Transportation,2016
106973,CPLID1258,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106974,CPLID1256,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106975,CPLID1257,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106976,CPLID1259,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106977,CPLID1260,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106978,CPLID1261,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106979,CPLID1262,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106980,CPLID2068,Bridge inspection,CRU01077,Roads & Active Transportation,2018
106981,CPLID2069,Bridge repair work                        ,CRU01077,Roads & Active Transportation,2018
106982,CPLID2070,Bridge replacement design       ,CRU01077,Roads & Active Transportation,2018
106983,CPLID2071,Bridge repair work                        ,CRU01077,Roads & Active Transportation,2018
106984,CPLID2072,Bridge repair work                        ,CRU01077,Roads & Active Transportation,2018
106985,CPLID2073,Bridge repair work                        ,CRU01077,Roads & Active Transportation,2018
106986,CPLID1998,Rectangular Rapid Flash Beacon (RRFB) crosswalk,CTU01085,Traffic Improvements,2018
106987,CPLID1999,Rectangular Rapid Flash Beacon (RRFB) crosswalk,CTU01085,Traffic Improvements,2018
106988,CPLID2000,Rectangular Rapid Flash Beacon (RRFB) crosswalk,CTU01085,Traffic Improvements,2018
106989,CPLID2001,Rectangular Rapid Flash Beacon (RRFB) crosswalk,CTU01085,Traffic Improvements,2018
106990,CPLID2005,New Sidewalk,CTU00420,Roads & Active Transportation,2018
106991,CPLID2002,Traffic signal full rehabilitation,CTU00419,Traffic Improvements,2018
106992,CPLID1209,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106993,CPLID1210,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106994,CPLID1211,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106995,CPLID1212,Sidewalk Renewals,CKU01084,Roads & Active Transportation,2017
106996,CPLID1213,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106997,CPLID1215,Street Recapitalization,CR000005,Roads & Active Transportation,2017
106998,CPLID1423,Mechanical and electrical upgrades,CBX01046,Buildings,2017
106999,CPLID1420,Roof repair and other building repairs,CB000045,Buildings,2017
107000,CPLID1421,Pool repairs,CB000074,Buildings,2017
107001,CPLID1424,HRM Depot Upgrades,CBX01170,Buildings,2017
107002,CPLID1425,HRM Depot Upgrades,CBX01170,Buildings,2017
107003,CPLID1426,HRM Depot Upgrades,CBX01170,Buildings,2017
107004,CPLID1263,Street Recapitalization,CR000005,Roads & Active Transportation,2017
107005,CPLID1264,Street Recapitalization,CR000005,Roads & Active Transportation,2017
107006,CPLID1265,Street Recapitalization,CR000005,Roads & Active Transportation,2017
107007,CPLID1266,Street Recapitalization,CR000005,Roads & Active Transportation,2017
107008,CPLID1480,Sidewalk oversizing,CTU00420,Roads & Active Transportation,2017
107009,CPLID1477,Active transportation,CTU00420,Roads & Active Transportation,2017
107010,CPLID1478,Westridge Sidewalk Connection Improvements to Driveway to Rec. Facilities and Path Access ,CTU00420,Roads & Active Transportation,2017
107011,CPLID1479,Planning Studies (Shubie Watershed Environmental Society),CTU00420,Roads & Active Transportation,2017
107012,CPLID1696,Pool Pod - Captain William Spry Community Centre,CBX01154,Buildings,2018
107013,CPLID1697,"Lobby refresh, Fire panel upgrade, Mechanical upgrades",CBX01157,Buildings,2018
107014,CPLID1698,"Condenser tower replacement, Rebuild machine gate - Arena A, Upgrade Wi-fi coverage, Floor cleaner, Reel Clean system for dressing rooms, Merry Chef for canteen, Replace beach volleyball posts",CB000064,Buildings,2018
107015,CPLID2003,Traffic signal full rehabilitation,CTU00419,Traffic Improvements,2018
107016,CPLID2004,Replace underground wiring on north side,CTU00419,Traffic Improvements,2018
107017,CPLID2006,New Sidewalk,CTU00420,Roads & Active Transportation,2018
107018,CPLID2007,New Sidewalk,CTU00420,Roads & Active Transportation,2018
107019,CPLID2008,Multi-Use Pathway,CTU00420,Roads & Active Transportation,2018
107020,CPLID2009,Multi-Use Pathway,CTU00420,Roads & Active Transportation,2018
107021,CPLID2010,Multi-Use Pathway,CTU00420,Roads & Active Transportation,2018
107022,CPLID2011,Trail,CTU00420,Roads & Active Transportation,2018
107023,CPLID2012,Trail,CTU00420,Roads & Active Transportation,2018
107024,CPLID2013,Trail,CTU00420,Roads & Active Transportation,2018
107025,CPLID2016,Trail,CTU00420,Roads & Active Transportation,2018
107026,CPLID2014,Trail,CTU00420,Roads & Active Transportation,2018
107027,CPLID1427,HVAC upgrades,CBX01269,Buildings,2017
107028,CPLID1428,HVAC upgrades,CBX01269,Buildings,2017
107029,CPLID1429,Roof repairs,CB000002,Buildings,2017
107030,CPLID1430,Solar Upgrades,CB000002,Buildings,2017
107031,CPLID1432,Interior and exterior renovations,CB000058,Buildings,2017
107032,CPLID1433,Condenser replacement,CB000002,Buildings,2017
107033,CPLID1740,"Transit Centre Opportunities Assessment, Detailed Design of Transit Centre, including associated studies and land acquisition",CB000017,Halifax Transit,2018
107034,CPLID1737,Completion and delivery of Rita Joe,CM000001,Halifax Transit,2018
107035,CPLID1738,Rehabilitation activities for Halifax and Alderney Ferry Terminal pontoons,CBX01171,Halifax Transit,2018
107036,CPLID1739,"Reroofing Halifax Ferry Terminal, Halifax Ferry Terminal Land Use Optimization Study, Completion of Halifax Ferry Terminal refresh project",CB000039,Halifax Transit,2018
107037,CPLID1741,"Detailed design of garage expansion, Phase 1 - Construction of RLTC garage expansion",CB000125,Halifax Transit,2018
107038,CPLID1699,Installation of a Pylon Sign at the Spring Garden Road Central Library,CB000086,Buildings,2018
107039,CPLID1700,"New ice slab and dasher boards in Scotia One, New reflective ceiling and misc. updates for structural work",CB000045,Buildings,2018
107040,CPLID1701,Acadia Centre - Bedford,CB000047,Buildings,2018
107041,CPLID1702,"Human Resources - Queens Square, Dartmouth",CB000047,Buildings,2018
107042,CPLID66,Civic 1208 to Melham,CR000003,"Sidewalks, Curbs & Gutters",2013
107043,CPLID63,Starling to Pioneer,CR000003,"Sidewalks, Curbs & Gutters",2013
107044,CPLID64,Lacewood to Washmill,CR000003,"Sidewalks, Curbs & Gutters",2013
107045,CPLID65,Washmill to 1st Bus Stop,CR000003,"Sidewalks, Curbs & Gutters",2013
107046,CPLID67,Property Line to Sackville,CR000003,"Sidewalks, Curbs & Gutters",2013
107047,CPLID68,Glenalva to Kirtland,CKU01084,"Sidewalks, Curbs & Gutters",2013
107048,CPLID69,Galaxy to End,CKU01084,"Sidewalks, Curbs & Gutters",2013
107049,CPLID71,Intersection improvements and improve pedestrian connectivity,CTU01086,Traffic Improvements,2013
107050,CPLID2015,Trail,CTU00420,Roads & Active Transportation,2018
107051,CPLID2017,Trail,CTU00420,Roads & Active Transportation,2018
107052,CPLID2018,Trail,CTU00420,Roads & Active Transportation,2018
107053,CPLID2019,Greenway,CTU00420,Roads & Active Transportation,2018
107054,CPLID2020,Bikeway planning,CTU00420,Roads & Active Transportation,2018
107055,CPLID2021,Greenway planning,CTU00420,Roads & Active Transportation,2018
107056,CPLID2022,Railing System,CTU00420,Roads & Active Transportation,2018
107057,CPLID2023,Wayfinding Signage and Enhancements,CTU00420,Roads & Active Transportation,2018
107058,CPLID2024,Bedford West Greenways (Sidewalk Oversizing),CTU00420,Roads & Active Transportation,2018
107059,CPLID2025,AT Planning Studies ,CTU00420,Roads & Active Transportation,2018
107060,CPLID18,Grafton to Market,CKU01084,"Sidewalks, Curbs & Gutters",2013
107061,CPLID26,Repairs to Ramp DV-K,CRU01077,Roads & Streets,2013
107062,CPLID1742,Implementation of the Gottingen Street Transit Priority Corridor,CM000009,Halifax Transit,2018
107063,CPLID1743,Detailed design of the Robie and Young Ave Transit Priority Corridor,CM000009,Halifax Transit,2018
107064,CPLID1744,Detailed design and implementation of Portland St. at Woodlawn Transit Priority Measures,CM000009,Halifax Transit,2018
107065,CPLID1745,Design and construction of smaller Transit Priority Measures (ex. Main at Gordon in Dartmouth),CM000009,Halifax Transit,2018
107066,CPLID1746,"Design for Woodside Ferry Terminal Recapitalization, initiate recapitalization work",CB000042,Halifax Transit,2018
107067,CPLID1010,Structural repairs,CW000009,Solid Waste,2016
107068,CPLID1007,Site monitoring,CWU01353,Solid Waste,2016
107069,CPLID1008,Half Closure Cell 6,CWU01358,Solid Waste,2016
107070,CPLID1009,Building recapitalization,CW000007,Solid Waste,2016
107071,CPLID1012,Truss structure replacement,CTR00904,Traffic Improvements,2016
107072,CPLID1013,Streetscapping,CD000002,Traffic Improvements,2016
107073,CPLID72,HRM's share of a project with the Province,CTX01111,Traffic Improvements,2013
107074,CPLID73,Connecting of the Larry Uteck Blvd/Highway 102 Interchange to Kearney Lake Road,CTU01006,Traffic Improvements,2013
107075,CPLID74,Installation of new traffic controls,CTU01085,Traffic Improvements,2013
107076,CPLID75,Accessibility ramp,CBX01154,Buildings,2013
107077,CPLID76,Building maintance recapitalization,CBX01157,Buildings,2013
107078,CPLID130,Traffic signal rehabilitation,CTU00419,Traffic Improvements,2013
107079,CPLID128,Traffic signal rehabilitation,CTU00419,Traffic Improvements,2013
107080,CPLID129,Traffic signal rehabilitation,CTU00419,Traffic Improvements,2013
107081,CPLID131,Traffic signal rehabilitation,CTU00419,Traffic Improvements,2013
107082,CPLID132,Traffic signal rehabilitation,CTU00419,Traffic Improvements,2013
107083,CPLID133,Variable messaging signs,CTX01115,Traffic Improvements,2013
107084,CPLID134,Street Recapitalization,CYX01345,Roads & Streets,2013
107085,CPLID37,Street Recapitalization,CYX01345,Roads & Streets,2013
107086,CPLID57,Walkway to Crosswalk,CR000003,"Sidewalks, Curbs & Gutters",2013
107087,CPLID70,Spring Garden to Clyde,CKU01084,"Sidewalks, Curbs & Gutters",2013
107088,CPLID83,Street Recapitalization,CYX01345,Roads & Streets,2013
107089,CPLID90,Hampton Grn to Cole Harbour,CR000003,"Sidewalks, Curbs & Gutters",2013
107090,CPLID98,Street Recapitalization,CYX01345,Roads & Streets,2013
107091,CPLID100,Park renewal,CP000002,Parks and Playgrounds,2013
107092,CPLID108,New spray park,CP000004,Parks and Playgrounds,2013
107093,CPLID117,Street Recapitalization,CYX01345,Roads & Streets,2013
107094,CPLID125,Preliminary design work for 2014/2015 construction of an active transportation trail.,CDG00493,Community & Property Development,2013
107095,CPLID127,Installation of new traffic controls,CTU01085,Traffic Improvements,2013
107096,CPLID977,Play Structure,CP000002,Parks & Playgrounds,2016
107097,CPLID1015,Right turn lane and signal upgrades,CTU01086,Traffic Improvements,2016
107098,CPLID1016,Left turn lane,CTU01086,Traffic Improvements,2016
107099,CPLID1017,Extend right turn lane,CTU01086,Traffic Improvements,2016
107100,CPLID1018,Preliminary design,CTU01086,Traffic Improvements,2016
